symbol,count_high_z,vol_7d_highz,vol_7d_rest,vol_14d_highz,vol_14d_rest,vol_30d_highz,vol_30d_rest,uplift_7d,uplift_14d,uplift_30d
TRAC,32,1.0807010363591882,1.0510337007659474,1.0569063258068128,1.0863174780407086,1.0941422216273415,1.111663552755335,1.0282268166773536,0.9729258224888897,0.9842386384940249
FRXETH,6,0.623119042380145,0.608092742933342,0.6526568570947047,0.6322700374955008,0.7228036890572597,0.6640938279474107,1.024710539011399,1.0322438489730725,1.0884059731308002
USDE,3,0.019646830646192572,0.019231188966589964,0.016382420452636926,0.019280532499678982,0.017482709684769882,0.019274766723332018,1.0216128956105988,0.8496871366446799,0.907025746963108
SOL,30,0.820296250721124,0.8033142291186453,0.7919661685575231,0.8340261663230937,0.8088168661032593,0.8580605656411976,1.021139948711117,0.9495699302205383,0.9426104618837247
METH,6,0.7309830600427749,0.7165792625236176,0.7346489146042444,0.7302563238691421,0.7523032621417253,0.7788329580602406,1.020100773595416,1.0060151354962994,0.9659366034218813
EURC,119,0.06589377750413072,0.06484246055056857,0.06679393251700792,0.06792470209064823,0.07214327182538695,0.07113495127253083,1.0162134031410215,0.9833526016480536,1.0141747556555294
HNT,15,1.0780732981806243,1.0696510762672433,1.1359735396864536,1.0776459616350267,1.095299027253285,1.097471459451342,1.0078738030562002,1.0541249910712152,0.9980205114407776
MPLX,30,1.1026085929450957,1.0982335917952115,1.1840437250008342,1.1334999211064674,1.197580203581132,1.1504910110656343,1.0039836708534227,1.0445909196403194,1.0409296483523862
PENDLE,31,1.144435410055194,1.1478232253004366,1.0958914304970715,1.1950987607528931,1.1510409649509317,1.2254776314387905,0.9970484869354722,0.9169881741042701,0.9392590573844539
AKT,23,1.0159114584110294,1.0307400442231207,0.9836597681255325,1.0618612703039383,1.0711966509315627,1.0793125151754996,0.9856136511866406,0.9263543135385076,0.9924805242876135
VIRTUAL,27,1.6097387748560232,1.6432746759398087,1.7198604262235893,1.6498084274721048,1.6829625497068201,1.646462365351046,0.9795920295159384,1.0424606866985282,1.0221688543412237
SUI,72,1.0340357861235105,1.0617600584729394,1.0642347574103224,1.104126184542039,1.132222286054086,1.131547144332122,0.9738883826640617,0.9638705904359451,1.0005966536395288
KOGE,14,0.6045223440500372,0.6303172989918914,0.6094794861761631,0.6878076341279319,0.6621179953624251,0.7113152360605386,0.9590762382959983,0.8861191064692373,0.9308362337764878
LEO,11,0.25336686545702347,0.27305956485966915,0.25986476194327385,0.2880400223200436,0.2828522148434583,0.3094164826302014,0.927881305264783,0.9021828281020475,0.9141472116775002
JTO,3,0.9934170225543212,1.0739561190814,1.2320288478145822,1.0908865187018408,0.9953512593767351,1.1069869228845055,0.9250070881890712,1.1293831454445888,0.8991535842023514
CBETH,22,0.5753682489374573,0.6234335007162793,0.6207943004227361,0.6450785437849408,0.6679604061004973,0.6764922433941047,0.922902359716636,0.9623545944967894,0.9873881225144558
WSTETH,19,0.5779260813174483,0.6280267437564617,0.5381907265985406,0.6565150755241815,0.630672949406712,0.6843926943562838,0.9202252723517111,0.819769029932531,0.9215074249147287
CKB,14,0.9727982147484623,1.0970985903853634,1.0232725248695036,1.1449083553813098,0.9862724190710397,1.172591124662519,0.8867008154725277,0.8937593302205437,0.8411051374407228
AXL,7,0.9692127864447819,1.0956462573005692,1.1997402939204391,1.1223070745141823,1.1358950530494787,1.147733219688738,0.8846037486886584,1.0689946817271696,0.989685611223774
STETH,19,0.5496903269490494,0.6278430477569472,0.606797781046359,0.6492328113326298,0.6387661072192035,0.6819467169048761,0.8755218822807567,0.9346381921160642,0.936680376024604
DAI,22,0.012735592363198848,0.016238627495398353,0.01374080177828761,0.016342871797763465,0.013701063491033722,0.01645456949788717,0.7842776347205339,0.8407825716510883,0.8326601004537366
SNEK,16,0.9945355779600135,1.276624272244973,0.9081930140412519,1.3369244642564977,1.194526064760261,1.3964012839716327,0.7790354606145,0.6793151283579243,0.8554318006374214
ONDO,5,0.8074325161744917,1.1813067883106314,0.9554718995056721,1.176876991509029,1.1095847395555993,1.2060710615798667,0.6835078949552034,0.8118706597199558,0.9199994717575951
JLP,36,0.239317665800696,0.43831937791521197,0.2497302472211897,0.46222542851679077,0.31370502194919836,0.4995956160192451,0.5459892440506916,0.5402780371095876,0.627917883765245
MWC,6,0.6286014877583302,1.4021166275681687,0.7470807253024834,1.5297370139417747,0.7252473698716851,1.7061999231720788,0.4483232531437679,0.4883720002155344,0.4250658788703628
